"Name","Family","ExtId__c"
"Product 5468","Garden",5468
"Product 5469","Outdoor",5469
"Product 5470","Home",5470
"Product 5471","Garden",5471
"Product 5472","Outdoor",5472
"Product 5473","Home",5473
"Product 5474","Garden",5474
"Product 5475","Outdoor",5475
"Product 5476","Home",5476
"Product 5477","Garden",5477
"Product 5478","Outdoor",5478
"Product 5479","Home",5479
"Product 5480","Garden",5480
"Product 5481","Outdoor",5481
"Product 5482","Home",5482
"Product 5483","Garden",5483
"Product 5484","Outdoor",5484
"Product 5485","Home",5485
"Product 5486","Garden",5486
"Product 5487","Outdoor",5487
"Product 5488","Home",5488
"Product 5489","Garden",5489
"Product 5490","Outdoor",5490
"Product 5491","Home",5491
"Product 5492","Garden",5492
"Product 5493","Outdoor",5493
"Product 5494","Home",5494
"Product 5495","Garden",5495
"Product 5496","Outdoor",5496
"Product 5497","Home",5497
"Product 5498","Garden",5498
"Product 5499","Outdoor",5499
"Product 5500","Home",5500
"Product 5501","Garden",5501
"Product 5502","Outdoor",5502
"Product 5503","Home",5503
"Product 5504","Garden",5504
"Product 5505","Outdoor",5505
"Product 5506","Home",5506
"Product 5507","Garden",5507
"Product 5508","Outdoor",5508
"Product 5509","Home",5509
"Product 5510","Garden",5510
"Product 5511","Outdoor",5511
"Product 5512","Home",5512
"Product 5513","Garden",5513
"Product 5514","Outdoor",5514
"Product 5515","Home",5515
"Product 5516","Garden",5516
"Product 5517","Outdoor",5517
"Product 5518","Home",5518
"Product 5519","Garden",5519
"Product 5520","Outdoor",5520
"Product 5521","Home",5521
"Product 5522","Garden",5522
"Product 5523","Outdoor",5523
"Product 5524","Home",5524
"Product 5525","Garden",5525
"Product 5526","Outdoor",5526
"Product 5527","Home",5527
"Product 5528","Garden",5528
"Product 5529","Outdoor",5529
"Product 5530","Home",5530
"Product 5531","Garden",5531
"Product 5532","Outdoor",5532
"Product 5533","Home",5533
"Product 5534","Garden",5534
"Product 5535","Outdoor",5535
"Product 5536","Home",5536
"Product 5537","Garden",5537
"Product 5538","Outdoor",5538
"Product 5539","Home",5539
"Product 5540","Garden",5540
"Product 5541","Outdoor",5541
"Product 5542","Home",5542
"Product 5543","Garden",5543
"Product 5544","Outdoor",5544
"Product 5545","Home",5545
"Product 5546","Garden",5546
"Product 5547","Outdoor",5547
"Product 5548","Home",5548
"Product 5549","Garden",5549
"Product 5550","Outdoor",5550
"Product 5551","Home",5551
"Product 5552","Garden",5552
"Product 5553","Outdoor",5553
"Product 5554","Home",5554
"Product 5555","Garden",5555
"Product 5556","Outdoor",5556
"Product 5557","Home",5557
"Product 5558","Garden",5558
"Product 5559","Outdoor",5559
"Product 5560","Home",5560
"Product 5561","Garden",5561
"Product 5562","Outdoor",5562
"Product 5563","Home",5563
"Product 5564","Garden",5564
"Product 5565","Outdoor",5565
"Product 5566","Home",5566
"Product 5567","Garden",5567
"Product 5568","Outdoor",5568
"Product 5569","Home",5569
"Product 5570","Garden",5570
"Product 5571","Outdoor",5571
"Product 5572","Home",5572
"Product 5573","Garden",5573
"Product 5574","Outdoor",5574
"Product 5575","Home",5575
"Product 5576","Garden",5576
"Product 5577","Outdoor",5577
"Product 5578","Home",5578
"Product 5579","Garden",5579
"Product 5580","Outdoor",5580
"Product 5581","Home",5581
"Product 5582","Garden",5582
"Product 5583","Outdoor",5583
"Product 5584","Home",5584
"Product 5585","Garden",5585
"Product 5586","Outdoor",5586
"Product 5587","Home",5587
"Product 5588","Garden",5588
"Product 5589","Outdoor",5589
"Product 5590","Home",5590
"Product 5591","Garden",5591
"Product 5592","Outdoor",5592
"Product 5593","Home",5593
"Product 5594","Garden",5594
"Product 5595","Outdoor",5595
"Product 5596","Home",5596
"Product 5597","Garden",5597
"Product 5598","Outdoor",5598
"Product 5599","Home",5599
"Product 5600","Garden",5600
"Product 5601","Outdoor",5601
"Product 5602","Home",5602
"Product 5603","Garden",5603
"Product 5604","Outdoor",5604
"Product 5605","Home",5605
"Product 5606","Garden",5606
"Product 5607","Outdoor",5607
"Product 5608","Home",5608
"Product 5609","Garden",5609
"Product 5610","Outdoor",5610
"Product 5611","Home",5611
"Product 5612","Garden",5612
"Product 5613","Outdoor",5613
"Product 5614","Home",5614
"Product 5615","Garden",5615
"Product 5616","Outdoor",5616
"Product 5617","Home",5617
"Product 5618","Garden",5618
"Product 5619","Outdoor",5619
"Product 5620","Home",5620
"Product 5621","Garden",5621
"Product 5622","Outdoor",5622
"Product 5623","Home",5623
"Product 5624","Garden",5624
"Product 5625","Outdoor",5625
"Product 5626","Home",5626
"Product 5627","Garden",5627
"Product 5628","Outdoor",5628
"Product 5629","Home",5629
"Product 5630","Garden",5630
"Product 5631","Outdoor",5631
"Product 5632","Home",5632
"Product 5633","Garden",5633
"Product 5634","Outdoor",5634
"Product 5635","Home",5635
"Product 5636","Garden",5636
"Product 5637","Outdoor",5637
"Product 5638","Home",5638
"Product 5639","Garden",5639
"Product 5640","Outdoor",5640
"Product 5641","Home",5641
"Product 5642","Garden",5642
"Product 5643","Outdoor",5643
"Product 5644","Home",5644
"Product 5645","Garden",5645
"Product 5646","Outdoor",5646
"Product 5647","Home",5647
"Product 5648","Garden",5648
"Product 5649","Outdoor",5649
"Product 5650","Home",5650
"Product 5651","Garden",5651
"Product 5652","Outdoor",5652
"Product 5653","Home",5653
"Product 5654","Garden",5654
"Product 5655","Outdoor",5655
"Product 5656","Home",5656
"Product 5657","Garden",5657
"Product 5658","Outdoor",5658
"Product 5659","Home",5659
"Product 5660","Garden",5660
"Product 5661","Outdoor",5661
"Product 5662","Home",5662
"Product 5663","Garden",5663
"Product 5664","Outdoor",5664
"Product 5665","Home",5665
"Product 5666","Garden",5666
"Product 5667","Outdoor",5667
"Product 5668","Home",5668
"Product 5669","Garden",5669
"Product 5670","Outdoor",5670
"Product 5671","Home",5671
"Product 5672","Garden",5672
"Product 5673","Outdoor",5673
"Product 5674","Home",5674
"Product 5675","Garden",5675
"Product 5676","Outdoor",5676
"Product 5677","Home",5677
"Product 5678","Garden",5678
"Product 5679","Outdoor",5679
"Product 5680","Home",5680
"Product 5681","Garden",5681
"Product 5682","Outdoor",5682
"Product 5683","Home",5683
"Product 5684","Garden",5684
"Product 5685","Outdoor",5685
"Product 5686","Home",5686
"Product 5687","Garden",5687
"Product 5688","Outdoor",5688
"Product 5689","Home",5689
"Product 5690","Garden",5690
"Product 5691","Outdoor",5691
"Product 5692","Home",5692
"Product 5693","Garden",5693
"Product 5694","Outdoor",5694
"Product 5695","Home",5695
"Product 5696","Garden",5696
"Product 5697","Outdoor",5697
"Product 5698","Home",5698
"Product 5699","Garden",5699
"Product 5700","Outdoor",5700
"Product 5701","Home",5701
"Product 5702","Garden",5702
"Product 5703","Outdoor",5703
"Product 5704","Home",5704
"Product 5705","Garden",5705
"Product 5706","Outdoor",5706
"Product 5707","Home",5707
"Product 5708","Garden",5708
"Product 5709","Outdoor",5709
"Product 5710","Home",5710
"Product 5711","Garden",5711
"Product 5712","Outdoor",5712
"Product 5713","Home",5713
"Product 5714","Garden",5714
"Product 5715","Outdoor",5715
"Product 5716","Home",5716
"Product 5717","Garden",5717
"Product 5718","Outdoor",5718
"Product 5719","Home",5719
"Product 5720","Garden",5720
"Product 5721","Outdoor",5721
"Product 5722","Home",5722
"Product 5723","Garden",5723
"Product 5724","Outdoor",5724
"Product 5725","Home",5725
"Product 5726","Garden",5726
"Product 5727","Outdoor",5727
"Product 5728","Home",5728
"Product 5729","Garden",5729
"Product 5730","Outdoor",5730
"Product 5731","Home",5731
"Product 5732","Garden",5732
"Product 5733","Outdoor",5733
"Product 5734","Home",5734
"Product 5735","Garden",5735
"Product 5736","Outdoor",5736
"Product 5737","Home",5737
"Product 5738","Garden",5738
"Product 5739","Outdoor",5739
"Product 5740","Home",5740
"Product 5741","Garden",5741
"Product 5742","Outdoor",5742
"Product 5743","Home",5743
"Product 5744","Garden",5744
"Product 5745","Outdoor",5745
"Product 5746","Home",5746
"Product 5747","Garden",5747
"Product 5748","Outdoor",5748
"Product 5749","Home",5749
"Product 5750","Garden",5750
"Product 5751","Outdoor",5751
"Product 5752","Home",5752
"Product 5753","Garden",5753
"Product 5754","Outdoor",5754
"Product 5755","Home",5755
"Product 5756","Garden",5756
"Product 5757","Outdoor",5757
"Product 5758","Home",5758
"Product 5759","Garden",5759
"Product 5760","Outdoor",5760
"Product 5761","Home",5761
"Product 5762","Garden",5762
"Product 5763","Outdoor",5763
"Product 5764","Home",5764
"Product 5765","Garden",5765
"Product 5766","Outdoor",5766
"Product 5767","Home",5767
"Product 5768","Garden",5768
"Product 5769","Outdoor",5769
"Product 5770","Home",5770
"Product 5771","Garden",5771
"Product 5772","Outdoor",5772
"Product 5773","Home",5773
"Product 5774","Garden",5774
"Product 5775","Outdoor",5775
"Product 5776","Home",5776
"Product 5777","Garden",5777
"Product 5778","Outdoor",5778
"Product 5779","Home",5779
"Product 5780","Garden",5780
"Product 5781","Outdoor",5781
"Product 5782","Home",5782
"Product 5783","Garden",5783
"Product 5784","Outdoor",5784
"Product 5785","Home",5785
"Product 5786","Garden",5786
"Product 5787","Outdoor",5787
"Product 5788","Home",5788
"Product 5789","Garden",5789
"Product 5790","Outdoor",5790
"Product 5791","Home",5791
"Product 5792","Garden",5792
"Product 5793","Outdoor",5793
"Product 5794","Home",5794
"Product 5795","Garden",5795
"Product 5796","Outdoor",5796
"Product 5797","Home",5797
"Product 5798","Garden",5798
"Product 5799","Outdoor",5799
"Product 5800","Home",5800
"Product 5801","Garden",5801
"Product 5802","Outdoor",5802
"Product 5803","Home",5803
"Product 5804","Garden",5804
"Product 5805","Outdoor",5805
"Product 5806","Home",5806
"Product 5807","Garden",5807
"Product 5808","Outdoor",5808
"Product 5809","Home",5809
"Product 5810","Garden",5810
"Product 5811","Outdoor",5811
"Product 5812","Home",5812
"Product 5813","Garden",5813
"Product 5814","Outdoor",5814
"Product 5815","Home",5815
"Product 5816","Garden",5816
"Product 5817","Outdoor",5817
"Product 5818","Home",5818
"Product 5819","Garden",5819
"Product 5820","Outdoor",5820
"Product 5821","Home",5821
"Product 5822","Garden",5822
"Product 5823","Outdoor",5823
"Product 5824","Home",5824
"Product 5825","Garden",5825
"Product 5826","Outdoor",5826
"Product 5827","Home",5827
"Product 5828","Garden",5828
"Product 5829","Outdoor",5829
"Product 5830","Home",5830
"Product 5831","Garden",5831
"Product 5832","Outdoor",5832
"Product 5833","Home",5833
"Product 5834","Garden",5834
"Product 5835","Outdoor",5835
"Product 5836","Home",5836
"Product 5837","Garden",5837
"Product 5838","Outdoor",5838
"Product 5839","Home",5839
"Product 5840","Garden",5840
"Product 5841","Outdoor",5841
"Product 5842","Home",5842
"Product 5843","Garden",5843
"Product 5844","Outdoor",5844
"Product 5845","Home",5845
"Product 5846","Garden",5846
"Product 5847","Outdoor",5847
"Product 5848","Home",5848
"Product 5849","Garden",5849
"Product 5850","Outdoor",5850
"Product 5851","Home",5851
"Product 5852","Garden",5852
"Product 5853","Outdoor",5853
"Product 5854","Home",5854
"Product 5855","Garden",5855
"Product 5856","Outdoor",5856
"Product 5857","Home",5857
"Product 5858","Garden",5858
"Product 5859","Outdoor",5859
"Product 5860","Home",5860
"Product 5861","Garden",5861
"Product 5862","Outdoor",5862
"Product 5863","Home",5863
"Product 5864","Garden",5864
"Product 5865","Outdoor",5865
"Product 5866","Home",5866
"Product 5867","Garden",5867
"Product 5868","Outdoor",5868
"Product 5869","Home",5869
"Product 5870","Garden",5870
"Product 5871","Outdoor",5871
"Product 5872","Home",5872
"Product 5873","Garden",5873
"Product 5874","Outdoor",5874
"Product 5875","Home",5875
"Product 5876","Garden",5876
"Product 5877","Outdoor",5877
"Product 5878","Home",5878
"Product 5879","Garden",5879
"Product 5880","Outdoor",5880
"Product 5881","Home",5881
"Product 5882","Garden",5882
"Product 5883","Outdoor",5883
"Product 5884","Home",5884
"Product 5885","Garden",5885
"Product 5886","Outdoor",5886
"Product 5887","Home",5887
"Product 5888","Garden",5888
"Product 5889","Outdoor",5889
"Product 5890","Home",5890
"Product 5891","Garden",5891
"Product 5892","Outdoor",5892
"Product 5893","Home",5893
"Product 5894","Garden",5894
"Product 5895","Outdoor",5895
"Product 5896","Home",5896
"Product 5897","Garden",5897
"Product 5898","Outdoor",5898
"Product 5899","Home",5899
"Product 5900","Garden",5900
"Product 5901","Outdoor",5901
"Product 5902","Home",5902
"Product 5903","Garden",5903
"Product 5904","Outdoor",5904
"Product 5905","Home",5905
"Product 5906","Garden",5906
"Product 5907","Outdoor",5907
"Product 5908","Home",5908
"Product 5909","Garden",5909
"Product 5910","Outdoor",5910
"Product 5911","Home",5911
"Product 5912","Garden",5912
"Product 5913","Outdoor",5913
"Product 5914","Home",5914
"Product 5915","Garden",5915
"Product 5916","Outdoor",5916
"Product 5917","Home",5917
"Product 5918","Garden",5918
"Product 5919","Outdoor",5919
"Product 5920","Home",5920
"Product 5921","Garden",5921
"Product 5922","Outdoor",5922
"Product 5923","Home",5923
"Product 5924","Garden",5924
"Product 5925","Outdoor",5925
"Product 5926","Home",5926
"Product 5927","Garden",5927
"Product 5928","Outdoor",5928
"Product 5929","Home",5929
"Product 5930","Garden",5930
"Product 5931","Outdoor",5931
"Product 5932","Home",5932
"Product 5933","Garden",5933
"Product 5934","Outdoor",5934
"Product 5935","Home",5935
"Product 5936","Garden",5936
"Product 5937","Outdoor",5937
"Product 5938","Home",5938
"Product 5939","Garden",5939
"Product 5940","Outdoor",5940
"Product 5941","Home",5941
"Product 5942","Garden",5942
"Product 5943","Outdoor",5943
"Product 5944","Home",5944
"Product 5945","Garden",5945
"Product 5946","Outdoor",5946
"Product 5947","Home",5947
"Product 5948","Garden",5948
"Product 5949","Outdoor",5949
"Product 5950","Home",5950
"Product 5951","Garden",5951
"Product 5952","Outdoor",5952
"Product 5953","Home",5953
"Product 5954","Garden",5954
"Product 5955","Outdoor",5955
"Product 5956","Home",5956
"Product 5957","Garden",5957
"Product 5958","Outdoor",5958
"Product 5959","Home",5959
"Product 5960","Garden",5960
"Product 5961","Outdoor",5961
"Product 5962","Home",5962
"Product 5963","Garden",5963
"Product 5964","Outdoor",5964
"Product 5965","Home",5965
"Product 5966","Garden",5966
"Product 5967","Outdoor",5967
"Product 5968","Home",5968
"Product 5969","Garden",5969
"Product 5970","Outdoor",5970
"Product 5971","Home",5971
"Product 5972","Garden",5972
"Product 5973","Outdoor",5973
"Product 5974","Home",5974
"Product 5975","Garden",5975
"Product 5976","Outdoor",5976
"Product 5977","Home",5977
"Product 5978","Garden",5978
"Product 5979","Outdoor",5979
"Product 5980","Home",5980
"Product 5981","Garden",5981
"Product 5982","Outdoor",5982
"Product 5983","Home",5983
"Product 5984","Garden",5984
"Product 5985","Outdoor",5985
"Product 5986","Home",5986
"Product 5987","Garden",5987
"Product 5988","Outdoor",5988
"Product 5989","Home",5989
"Product 5990","Garden",5990
"Product 5991","Outdoor",5991
"Product 5992","Home",5992
"Product 5993","Garden",5993
"Product 5994","Outdoor",5994
"Product 5995","Home",5995
"Product 5996","Garden",5996
"Product 5997","Outdoor",5997
"Product 5998","Home",5998
"Product 5999","Garden",5999
"Product 6000","Outdoor",6000
"Product 6001","Home",6001
"Product 6002","Garden",6002
"Product 6003","Outdoor",6003
"Product 6004","Home",6004
"Product 6005","Garden",6005
"Product 6006","Outdoor",6006
"Product 6007","Home",6007
"Product 6008","Garden",6008
"Product 6009","Outdoor",6009
"Product 6010","Home",6010
"Product 6011","Garden",6011
"Product 6012","Outdoor",6012
"Product 6013","Home",6013
"Product 6014","Garden",6014
"Product 6015","Outdoor",6015
"Product 6016","Home",6016
"Product 6017","Garden",6017
"Product 6018","Outdoor",6018
"Product 6019","Home",6019
"Product 6020","Garden",6020
"Product 6021","Outdoor",6021
"Product 6022","Home",6022
"Product 6023","Garden",6023
"Product 6024","Outdoor",6024
"Product 6025","Home",6025
"Product 6026","Garden",6026
"Product 6027","Outdoor",6027
"Product 6028","Home",6028
"Product 6029","Garden",6029
"Product 6030","Outdoor",6030
"Product 6031","Home",6031
"Product 6032","Garden",6032
"Product 6033","Outdoor",6033
"Product 6034","Home",6034
"Product 6035","Garden",6035
"Product 6036","Outdoor",6036
"Product 6037","Home",6037
"Product 6038","Garden",6038
"Product 6039","Outdoor",6039
"Product 6040","Home",6040
"Product 6041","Garden",6041
"Product 6042","Outdoor",6042
"Product 6043","Home",6043
"Product 6044","Garden",6044
"Product 6045","Outdoor",6045
"Product 6046","Home",6046
"Product 6047","Garden",6047
"Product 6048","Outdoor",6048
"Product 6049","Home",6049
"Product 6050","Garden",6050
"Product 6051","Outdoor",6051
"Product 6052","Home",6052
"Product 6053","Garden",6053
"Product 6054","Outdoor",6054
"Product 6055","Home",6055
"Product 6056","Garden",6056
"Product 6057","Outdoor",6057
"Product 6058","Home",6058
"Product 6059","Garden",6059
"Product 6060","Outdoor",6060
"Product 6061","Home",6061
"Product 6062","Garden",6062
